FeatureID,Feature,Annotation,Cosine,Mzerror,Group0,Group1,Group2
47026,X47026_pos_343.19_9.846_NA,,,,,,
47028,X47028_pos_233.154_9.927_Isoalantolactone CollisionEnergy:205060,Isoalantolactone CollisionEnergy:205060,0.824255,1.76702,biological ,biological compound,plant metabolite
47036,X47036_pos_310.191_9.874_NA,,,,,,
47038,X47038_pos_432.161_9.875_NA,,,,,,
4704,X4704_pos_471.318_2.769_NA,,,,,,
47044,X47044_pos_290.178_9.878_NA,,,,,,
47050,X47050_pos_424.819_9.876_NA,,,,,,
47052,X47052_pos_630.442_9.88_NA,,,,,,
47055,X47055_pos_329.247_9.867_Docosahexaenoic acid - 40.0 eV,Docosahexaenoic acid - 40.0 eV,0.748887,1.20495,biological ,biological compound,plant metabolite
47057,"X47057_pos_391.284_9.966_Massbank:RP007903 5?-Cholanic Acid-3?-ol-6-one|5alpha-CHOLANIC ACID-3alpha-OL-6-ONE|4-(3-hydroxy-10,13-dimethyl-6-oxo-1,2,3,4,5,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid","Massbank:RP007903 5?-Cholanic Acid-3?-ol-6-one|5alpha-CHOLANIC ACID-3alpha-OL-6-ONE|4-(3-hydroxy-10,13-dimethyl-6-oxo-1,2,3,4,5,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)pentanoic acid",0.731093,0.545954,biological ,biological compound,biological - other
47058,X47058_pos_435.81_9.875_NA,,,,,,
47059,X47059_pos_373.201_9.893_NA,,,,,,
47062,X47062_pos_360.103_9.865_NA,,,,,,
47065,X47065_pos_489.34_9.879_NA,,,,,,
47076,X47076_pos_325.18_9.872_NA,,,,,,
47082,X47082_pos_501.321_9.875_NA,,,,,,
47084,X47084_pos_477.358_9.816_NA,,,,,,
47088,X47088_pos_467.358_9.879_NA,,,,,,
4709,X4709_pos_285.127_2.903_NA,,,,,,
47092,X47092_pos_293.211_9.765_NA,,,,,,
47101,X47101_pos_350.232_9.896_NA,,,,,,
47108,X47108_pos_443.315_9.894_NA,,,,,,
47112,X47112_pos_455.316_9.773_NA,,,,,,
47115,X47115_pos_215.143_9.955_Isoalantolactone CollisionEnergy:102040,Isoalantolactone CollisionEnergy:102040,0.861544,0.425544,biological ,biological compound,plant metabolite
47121,X47121_pos_578.355_9.849_NA,,,,,,
47127,X47127_pos_253.195_9.897_NA,,,,,,
47129,X47129_pos_586.416_9.894_NA,,,,,,
47131,X47131_pos_267.195_9.898_Pseudopyronine A,Pseudopyronine A,0.829482,20.9008,biological ,biological compound,biological - other
47132,X47132_pos_339.194_9.803_NA,,,,,,
47135,X47135_pos_423.332_9.893_NA,,,,,,
47136,"X47136_pos_301.216_9.984_(1S,5R,9S,13R)-14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0Â¹,Â¹ï¿½?ï¿½.0ï¿½?ï¿½,ï¿½?ï¿½]hexadec-14-ene-5-carboxylic acid","(1S,5R,9S,13R)-14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0??,?????????.0???????,???????]hexadec-14-ene-5-carboxylic acid",0.847875,0.303944,biological ,biological compound,plant metabolite
4714,X4714_pos_307.174_2.708_NA,,,,,,
47141,X47141_pos_445.314_9.897_NA,,,,,,
47144,"X47144_pos_299.201_9.892_(1S,5R,9S,13R)-14-formyl-5,9-dimethyltetracyclo[11.2.1.0Â¹,Â¹ï¿½?ï¿½.0ï¿½?ï¿½,ï¿½?ï¿½]hexadec-14-ene-5-carboxylic acid","(1S,5R,9S,13R)-14-formyl-5,9-dimethyltetracyclo[11.2.1.0??,?????????.0???????,???????]hexadec-14-ene-5-carboxylic acid",0.831677,1.63196,biological ,biological compound,plant metabolite
47150,X47150_pos_459.293_9.924_NA,,,,,,
47152,"X47152_pos_317.211_9.898_(1S,5R,9S,13R)-14-formyl-5,9-dimethyltetracyclo[11.2.1.0Â¹,Â¹ï¿½?ï¿½.0ï¿½?ï¿½,ï¿½?ï¿½]hexadec-14-ene-5-carboxylic acid","(1S,5R,9S,13R)-14-formyl-5,9-dimethyltetracyclo[11.2.1.0??,?????????.0???????,???????]hexadec-14-ene-5-carboxylic acid",0.859124,0.288618,biological ,biological compound,plant metabolite
47153,X47153_pos_412.212_9.914_NA,,,,,,
47155,X47155_pos_911.591_9.872_NA,,,,,,
47157,X47157_pos_271.206_9.952_Dehydroepiandrosterone CollisionEnergy:205060,Dehydroepiandrosterone CollisionEnergy:205060,0.832,1.80041,biological ,biological compound,biological - other
47172,"X47172_pos_355.19_9.729_14-Deoxy-11,12-didehydroandrographolide","14-Deoxy-11,12-didehydroandrographolide",0.765633,27.9245,biological ,biological compound,biological - other
47173,X47173_pos_174.128_9.915_NA,,,,,,
47176,X47176_pos_542.39_9.908_NA,,,,,,
47178,X47178_pos_471.31_9.781_NA,,,,,,
47180,X47180_pos_401.287_9.912_NA,,,,,,
47182,X47182_pos_379.305_9.911_NA,,,,,,
47187,X47187_pos_360.199_9.92_NA,,,,,,
4719,X4719_pos_276.134_2.713_NA,,,,,,
47190,X47190_pos_189.164_9.879_NA,,,,,,
47191,X47191_pos_457.331_9.903_NA,,,,,,
47193,X47193_pos_327.232_10.014_NA,,,,,,
47194,X47194_pos_425.268_9.764_NA,,,,,,
47196,X47196_pos_312.207_9.908_NA,,,,,,
472,X472_pos_597.358_0.632_NA,,,,,,
4720,X4720_pos_153.091_2.834_NA,,,,,,
47200,X47200_pos_598.453_9.844_NA,,,,,,
47207,X47207_pos_255.243_9.928_NA,,,,,,
47210,X47210_pos_297.242_9.915_NA,,,,,,
47213,X47213_pos_509.347_9.89_NA,,,,,,
47219,X47219_pos_385.237_9.81_NA,,,,,,
47231,X47231_pos_423.253_9.91_NA,,,,,,
47241,X47241_pos_498.364_9.921_NA,,,,,,
4725,X4725_pos_196.097_2.493_NA,,,,,,
47259,X47259_pos_499.239_9.918_NA,,,,,,
47261,X47261_pos_446.275_9.949_NA,,,,,,
47267,X47267_pos_287.237_9.95_NA,,,,,,
47269,X47269_pos_359.258_9.783_NA,,,,,,
47270,X47270_pos_503.319_9.924_NA,,,,,,
47275,X47275_pos_586.316_9.934_NA,,,,,,
4728,X4728_pos_178.134_2.488_NA,,,,,,
47285,X47285_pos_371.269_9.944_NA,,,,,,
47289,X47289_pos_784.533_9.927_NA,,,,,,
47290,X47290_pos_485.326_9.811_NA,,,,,,
47292,X47292_pos_498.4_9.89_NA,,,,,,
47296,X47296_pos_448.155_9.877_NA,,,,,,
473,X473_pos_376.244_0.624_NA,,,,,,
47304,X47304_pos_181.122_9.945_NA,,,,,,
47305,X47305_pos_305.232_9.876_NA,,,,,,
47311,X47311_pos_788.573_10.018_NA,,,,,,
47327,X47327_pos_211.112_9.964_NA,,,,,,
47339,X47339_pos_635.298_9.95_NA,,,,,,
47340,X47340_pos_630.343_9.944_NA,,,,,,
47342,X47342_pos_410.311_9.943_NA,,,,,,
47346,X47346_pos_806.515_9.926_NA,,,,,,
4735,X4735_pos_204.16_2.754_NA,,,,,,
47350,X47350_pos_348.253_9.914_NA,,,,,,
47351,X47351_pos_439.321_9.936_NA,,,,,,
47359,X47359_pos_616.363_9.956_NA,,,,,,
4736,X4736_pos_292.191_2.705_NA,,,,,,
47361,X47361_pos_454.338_9.927_NA,,,,,,
47366,X47366_pos_341.247_9.943_NA,,,,,,
47367,X47367_pos_476.332_9.948_NA,,,,,,
47376,X47376_pos_366.285_9.946_NA,,,,,,
47381,X47381_pos_313.216_9.839_NA,,,,,,
47391,X47391_pos_499.371_9.961_NA,,,,,,
47395,X47395_pos_415.267_9.944_NA,,,,,,
47399,X47399_pos_430.259_9.945_NA,,,,,,
4740,X4740_pos_243.12_2.718_NA,,,,,,
47402,X47402_pos_371.24_9.948_NA,,,,,,
47406,X47406_pos_290.211_9.941_NA,,,,,,
47408,X47408_pos_620.31_9.991_NA,,,,,,
47409,X47409_pos_647.247_9.998_NA,,,,,,
47413,X47413_pos_487.342_9.946_Madecassic acid CollisionEnergy:205060,Madecassic acid CollisionEnergy:205060,0.71662,0.626205,biological ,biological compound,plant metabolite
47422,X47422_pos_331.227_9.77_NA,,,,,,
47432,X47432_pos_593.739_9.964_NA,,,,,,
47435,X47435_pos_608.414_9.956_NA,,,,,,
4745,X4745_pos_571.294_2.693_NA,,,,,,
47452,X47452_pos_603.41_9.965_Spectral Match to p-tert-Octylphenol nonaglycol ether from NIST14,Spectral Match to p-tert-Octylphenol nonaglycol ether from NIST14,0.850522,6.77712,all anthropogenic,other consumer industrial,other other consumer industrial
47458,X47458_pos_244.206_9.951_NA,,,,,,
47466,X47466_pos_256.3_9.908_NA,,,,,,
47470,X47470_pos_647.437_9.951_Spectral Match to p-tert-Octylphenol decaglycol ether from NIST14,Spectral Match to p-tert-Octylphenol decaglycol ether from NIST14,0.726469,3.86517,all anthropogenic,other consumer industrial,other other consumer industrial
47474,X47474_pos_541.352_9.974_NA,,,,,,
47479,X47479_pos_284.222_9.952_NA,,,,,,
47491,X47491_pos_297.203_9.965_NA,,,,,,
47496,X47496_pos_323.212_9.989_NA,,,,,,
47498,X47498_pos_453.3_9.946_NA,,,,,,
47499,X47499_pos_669.419_9.95_NA,,,,,,
475,X475_pos_205.17_0.626_NA,,,,,,
47507,X47507_pos_429.282_9.991_NA,,,,,,
4751,X4751_pos_648.274_2.637_NA,,,,,,
47514,X47514_pos_243.174_9.969_NA,,,,,,
47519,X47519_pos_437.341_9.976_BETULONIC ACID,BETULONIC ACID,0.770213,0.697798,biological ,biological compound,plant metabolite
4752,X4752_pos_268.175_2.752_NA,,,,,,
47523,X47523_pos_198.128_9.973_NA,,,,,,
47524,X47524_pos_388.106_9.998_Massbank:EA277909 Pyraclostrobin|methyl [2-({[1-(4-chlorophenyl)-1H-pyrazol-3-yl]oxy}methyl)phenyl]methoxycarbamate,Massbank:EA277909 Pyraclostrobin|methyl [2-({[1-(4-chlorophenyl)-1H-pyrazol-3-yl]oxy}methyl)phenyl]methoxycarbamate,0.874515,0.471792,all anthropogenic,pesticide,fungicide
47525,X47525_pos_406.259_10.026_NA,,,,,,
47526,X47526_pos_487.305_9.94_NA,,,,,,
47540,X47540_pos_579.064_9.976_NA,,,,,,
47542,X47542_pos_564.388_9.983_NA,,,,,,
47543,X47543_pos_213.164_9.979_NA,,,,,,
47544,X47544_pos_700.521_9.998_NA,,,,,,
4755,X4755_pos_273.131_2.764_NA,,,,,,
47555,X47555_pos_247.144_9.936_NA,,,,,,
47559,X47559_pos_360.253_9.98_NA,,,,,,
47569,X47569_pos_485.355_9.973_NA,,,,,,
4757,X4757_pos_244.17_2.505_NA,,,,,,
4758,X4758_pos_437.2_2.72_NA,,,,,,
47585,X47585_pos_708.457_10.08_NA,,,,,,
47586,X47586_pos_876.589_9.991_NA,,,,,,
47589,X47589_pos_881.545_9.989_NA,,,,,,
47590,X47590_pos_478.348_9.978_NA,,,,,,
47591,X47591_pos_641.261_9.953_NA,,,,,,
47593,X47593_pos_231.138_9.933_NA,,,,,,
47595,X47595_pos_380.301_9.999_NA,,,,,,
47602,X47602_pos_581.366_9.989_NA,,,,,,
47605,X47605_pos_815.553_10_NA,,,,,,
47608,X47608_pos_344.108_9.877_NA,,,,,,
47612,X47612_pos_275.11_10.026_NA,,,,,,
47622,X47622_pos_304.191_10.003_NA,,,,,,
47631,X47631_pos_385.256_10.001_NA,,,,,,
47632,X47632_pos_549.713_9.991_NA,,,,,,
4764,X4764_pos_432.244_2.718_NA,,,,,,
47640,X47640_pos_424.327_9.992_NA,,,,,,
47643,X47643_pos_456.335_9.991_NA,,,,,,
47650,X47650_pos_463.342_10.012_NA,,,,,,
47655,X47655_pos_503.337_9.971_NA,,,,,,
47659,X47659_pos_469.22_10.017_NA,,,,,,
4766,X4766_pos_301.165_2.742_NA,,,,,,
47660,X47660_pos_529.214_9.998_NA,,,,,,
47662,X47662_pos_464.264_10.017_NA,,,,,,
47664,X47664_pos_559.384_9.988_NA,,,,,,
47665,X47665_pos_549.131_10.02_NA,,,,,,
47666,X47666_pos_351.253_9.983_NA,,,,,,
47668,X47668_pos_719.455_10.056_NA,,,,,,
47669,"X47669_pos_361.274_9.988_NCGC00347722-02!(2Z)-2-[(E)-6-(hydroxymethyl)-2,4,8,10-tetramethyldodec-2-enylidene]-4-methylpentanedioic acid [IIN-based on: CCMSLIB00000847318]","NCGC00347722-02!(2Z)-2-[(E)-6-(hydroxymethyl)-2,4,8,10-tetramethyldodec-2-enylidene]-4-methylpentanedioic acid [IIN-based on: CCMSLIB00000847318]",0.796887,1.68944,biological ,biological compound,plant metabolite
47674,X47674_pos_319.248_10.064_NA,,,,,,
47689,X47689_pos_473.362_10.025_Spectral Match to Sumaresinolic acid from NIST14,Spectral Match to Sumaresinolic acid from NIST14,0.711233,1.09599,biological ,biological compound,plant metabolite
47691,X47691_pos_387.253_9.671_bufalin CollisionEnergy:205060,bufalin CollisionEnergy:205060,0.726303,0.236416,biological ,biological compound,biological - other
47699,X47699_pos_464.249_10.027_NA,,,,,,
477,X477_pos_288.192_0.642_NA,,,,,,
47700,X47700_pos_226.217_10.026_NA,,,,,,
47706,X47706_pos_513.369_10.013_NA,,,,,,
47707,X47707_pos_539.337_10.028_NA,,,,,,
47712,X47712_pos_535.038_10.006_NA,,,,,,
47715,X47715_pos_537.34_10.01_NA,,,,,,
4772,X4772_pos_294.157_2.629_NA,,,,,,
47723,X47723_pos_420.238_10.006_NA,,,,,,
47724,X47724_pos_793.539_10.014_NA,,,,,,
47725,X47725_pos_203.143_9.973_NA,,,,,,
47727,X47727_pos_664.336_10.058_NA,,,,,,
47728,X47728_pos_691.274_10.064_NA,,,,,,
4774,X4774_pos_278.186_2.672_NA,,,,,,
47740,X47740_pos_904.621_10.03_NA,,,,,,
47746,X47746_pos_441.336_10.012_NA,,,,,,
47747,X47747_pos_341.211_9.997_NA,,,,,,
47757,X47757_pos_515.358_10.008_Spectral Match to p-tert-Octylphenol heptaglycol ether from NIST14,Spectral Match to p-tert-Octylphenol heptaglycol ether from NIST14,0.834818,0.118433,all anthropogenic,other consumer industrial,other other consumer industrial
47758,X47758_pos_434.322_10.012_NA,,,,,,
47761,X47761_pos_358.238_10.047_NA,,,,,,
47762,"X47762_pos_363.193_10.042_""2,6-bis[(4-methoxyphenyl)methylene]-4-ethylcyclohexan-1-one CollisionEnergy:102040""","""2,6-bis[(4-methoxyphenyl)methylene]-4-ethylcyclohexan-1-one CollisionEnergy:102040""",0.766334,5.79775,unknown,unknown,unknown
47768,X47768_pos_846.615_10.023_NA,,,,,,
47773,X47773_pos_469.343_10.026_NA,,,,,,
47775,X47775_pos_670.474_9.978_NA,,,,,,
47777,X47777_pos_920.652_10.028_NA,,,,,,
47778,X47778_pos_484.366_10.024_NA,,,,,,
47780,X47780_pos_460.829_10.027_NA,,,,,,
47785,X47785_pos_447.238_10.013_NA,,,,,,
47786,X47786_pos_274.216_10.018_NA,,,,,,
47787,X47787_pos_459.31_10.001_NA,,,,,,
47788,X47788_pos_498.345_10.029_NA,,,,,,
4779,X4779_pos_270.124_2.697_NA,,,,,,
47790,X47790_pos_471.82_10.029_NA,,,,,,
47791,X47791_pos_323.201_9.996_NA,,,,,,
47792,X47792_pos_500.823_10.026_NA,,,,,,
47793,X47793_pos_771.526_10.02_NA,,,,,,
47794,X47794_pos_381.242_9.989_NA,,,,,,
47795,X47795_pos_925.607_10.028_NA,,,,,,
47796,X47796_pos_412.212_10.134_NA,,,,,,
47797,"X47797_pos_305.247_10.02_(4S,4aR,8aS)-4-[(3R)-3-hydroxy-3-methylpent-4-enyl]-3,4a,8,8-tetramethyl-5,6,7,8a-tetrahydro-4H-naphthalen-1-one","(4S,4aR,8aS)-4-[(3R)-3-hydroxy-3-methylpent-4-enyl]-3,4a,8,8-tetramethyl-5,6,7,8a-tetrahydro-4H-naphthalen-1-one",0.762011,1.2997,unknown,unknown,unknown
478,X478_pos_217.155_0.635_NA,,,,,,
47801,X47801_pos_452.316_10.029_NA,,,,,,
47808,X47808_pos_520.363_10.022_NA,,,,,,
47813,"X47813_pos_471.347_10.114_Massbank:EQ326304 Glycyrrhetinic Acid|18-beta-Glycyrrhetin acid|(2S,4aS,6aR,6aS,6bR,8aR,10S,12aS,14bR)-10-hydroxy-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-3,4,5,6,6a,7,8,8a,10,11,12,14b-dodecahydro-1H-picene-2-carboxylic ","Massbank:EQ326304 Glycyrrhetinic Acid|18-beta-Glycyrrhetin acid|(2S,4aS,6aR,6aS,6bR,8aR,10S,12aS,14bR)-10-hydroxy-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-3,4,5,6,6a,7,8,8a,10,11,12,14b-dodecahydro-1H-picene-2-carboxylic ",0.822141,0.388473,biological ,biological compound,plant metabolite
47814,X47814_pos_612.432_10.029_NA,,,,,,
47818,X47818_pos_554.373_10.061_NA,,,,,,
47822,X47822_pos_806.584_10.033_NA,,,,,,
47824,X47824_pos_461.326_10.012_NA,,,,,,
47827,X47827_pos_749.513_10.032_NA,,,,,,
47828,X47828_pos_275.222_10.002_NA,,,,,,
47836,X47836_pos_499.305_10.011_NA,,,,,,
47837,X47837_pos_305.211_10_NA,,,,,,
47842,X47842_pos_485.187_10.049_NA,,,,,,
47843,X47843_pos_505.687_10.035_NA,,,,,,
47846,"X47846_pos_315.232_10.136_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0ï¿½,ï¿½?.0?,?]hexadecan-5-ol","14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.0???,????.0?,?]hexadecan-5-ol",0.776903,8.9066,unknown,unknown,unknown
47851,X47851_pos_491.356_10.051_NA,,,,,,
47852,X47852_pos_469.295_10.021_NA,,,,,,
47853,X47853_pos_231.174_10.011_NA,,,,,,
47855,X47855_pos_285.221_10.07_NA,,,,,,
47856,X47856_pos_358.054_10.065_NA,,,,,,
4786,X4786_pos_268.141_2.715_NA,,,,,,
47871,X47871_pos_457.331_10.111_NA,,,,,,
47872,X47872_pos_223.169_10.043_NA,,,,,,
47875,X47875_pos_361.237_9.862_NA,,,,,,
47877,X47877_pos_513.219_10.051_NA,,,,,,
47878,X47878_pos_493.834_10.053_NA,,,,,,
47882,X47882_pos_485.326_10.033_NA,,,,,,
47884,X47884_pos_774.557_10.062_NA,,,,,,
47887,X47887_pos_477.358_10.215_NA,,,,,,
47890,X47890_pos_321.242_9.981_NA,,,,,,
47893,X47893_pos_357.279_10.064_DEOXYCHOLATE,DEOXYCHOLATE,0.709596,1.11042,biological ,biological compound,biological - other
47895,X47895_pos_329.247_10.196_Docosahexaenoic acid - 40.0 eV,Docosahexaenoic acid - 40.0 eV,0.829804,1.20495,biological ,biological compound,plant metabolite
47896,X47896_pos_365.269_10.041_NA,,,,,,
47899,X47899_pos_727.5_10.051_NA,,,,,,
479,X479_pos_315.225_0.626_NA,,,,,,
4790,"X4790_pos_212.118_2.806_Massbank:LU084502 1,3-Diphenylguanidine|1,2-diphenylguanidine","Massbank:LU084502 1,3-Diphenylguanidine|1,2-diphenylguanidine",0.950056,1.43871,all anthropogenic,polymer-related,plasticizer + rubber-additives
47903,X47903_pos_339.195_10.028_NA,,,,,,
47905,X47905_pos_491.011_10.049_NA,,,,,,
47907,X47907_pos_253.18_10.041_NA,,,,,,
47911,X47911_pos_444.309_10.072_NA,,,,,,
47912,X47912_pos_705.487_10.063_NA,,,,,,
47923,X47923_pos_437.206_10.071_NA,,,,,,
47927,X47927_pos_964.678_10.045_NA,,,,,,
47929,X47929_pos_491.374_10.245_NA,,,,,,
47931,X47931_pos_762.557_10.051_NA,,,,,,
47936,X47936_pos_472.34_10.072_NA,,,,,,
47937,X47937_pos_355.263_10.032_NA,,,,,,
47938,X47938_pos_358.259_10.023_NA,,,,,,
4794,X4794_pos_409.183_2.846_NA,,,,,,
47946,X47946_pos_299.162_10.072_NA,,,,,,
47948,X47948_pos_708.363_10.115_NA,,,,,,
47952,X47952_pos_233.19_10.064_(3aR)-(+)-Sclareolide CollisionEnergy:205060,(3aR)-(+)-Sclareolide CollisionEnergy:205060,0.848309,0,biological ,biological compound,biological - other
47953,X47953_pos_455.352_9.98_NA,,,,,,
47957,X47957_pos_421.232_10.073_Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14,0.95169,1.44896,all anthropogenic,polymer-related,organophosphate
47960,X47960_pos_721.392_10.074_NA,,,,,,
47964,X47964_pos_656.494_10.071_NA,,,,,,
47965,X47965_pos_263.201_10.061_Spectral Match to Lithocholic acid from NIST14,Spectral Match to Lithocholic acid from NIST14,0.761917,1.85517,biological ,biological compound,biological - other
47966,X47966_pos_683.474_10.078_NA,,,,,,
47969,X47969_pos_396.217_10.055_NA,,,,,,
4797,X4797_pos_232.17_2.709_NA,,,,,,
47973,X47973_pos_482.843_10.05_NA,,,,,,
47974,X47974_pos_469.331_10.015_NA,,,,,,
47975,X47975_pos_906.672_10.07_NA,,,,,,
47979,X47979_pos_756.503_10.077_NA,,,,,,
47983,X47983_pos_462.353_10.073_NA,,,,,,
47984,X47984_pos_399.251_10.073_Massbank:LU061002 Tris(2-butoxyethyl) phosphate,Massbank:LU061002 Tris(2-butoxyethyl) phosphate,0.970163,0.764371,all anthropogenic,polymer-related,organophosphate
47993,X47993_pos_453.84_10.075_NA,,,,,,
47994,X47994_pos_911.628_10.077_NA,,,,,,
47998,X47998_pos_445.326_10.079_NA,,,,,,
48,X48_pos_199.097_0.504_NA,,,,,,
480,X480_pos_260.147_0.622_NA,,,,,,
48002,X48002_pos_718.531_10.069_NA,,,,,,
48005,X48005_pos_220.112_10.085_Massbank:LU123903 N-Phenyl-1-naphthylamine|N-phenylnaphthalen-1-amine,Massbank:LU123903 N-Phenyl-1-naphthylamine|N-phenylnaphthalen-1-amine,0.951127,0.48526,biological ,biological compound,biological - other
4801,X4801_pos_273.181_2.778_NA,,,,,,
48011,X48011_pos_735.3_10.122_NA,,,,,,
48014,X48014_pos_464.831_10.076_NA,,,,,,
48020,X48020_pos_401.268_10.049_NA,,,,,,
4803,X4803_pos_228.102_2.697_NA,,,,,,
48030,X48030_pos_663.938_10.093_NA,,,,,,
48031,X48031_pos_211.133_10.077_NA,,,,,,
48032,X48032_pos_347.222_10.026_NA,,,,,,
48036,X48036_pos_685.951_10.074_NA,,,,,,
48038,X48038_pos_434.29_10.103_NA,,,,,,
48039,X48039_pos_456.318_10.08_NA,,,,,,
48040,X48040_pos_473.326_9.877_NA,,,,,,
48041,X48041_pos_390.128_10.09_NA,,,,,,
48048,X48048_pos_415.284_10.068_NA,,,,,,
4805,X4805_pos_294.181_2.688_NA,,,,,,
48055,X48055_pos_259.169_10.089_NA,,,,,,
48061,X48061_pos_661.461_10.091_NA,,,,,,
48062,X48062_pos_439.267_10.104_NA,,,,,,
48068,X48068_pos_489.357_10.098_NA,,,,,,
48075,X48075_pos_677.366_10.093_NA,,,,,,
48076,X48076_pos_734.489_10.093_NA,,,,,,
48080,X48080_pos_353.211_10.091_NA,,,,,,
48081,X48081_pos_371.258_10.047_NA,,,,,,
48095,X48095_pos_345.185_10.107_NA,,,,,,
48098,X48098_pos_622.244_10.095_NA,,,,,,
48099,X48099_pos_313.216_10.065_NA,,,,,,
48100,X48100_pos_311.625_10.089_NA,,,,,,
48102,X48102_pos_674.505_10.093_NA,,,,,,
48103,X48103_pos_712.477_10.105_NA,,,,,,
48110,X48110_pos_652.947_10.093_NA,,,,,,
48112,X48112_pos_639.448_10.106_NA,,,,,,
48113,X48113_pos_207.174_10.097_MassbankEU:ETS00011 OP (TENTATIVE)|octyl phenol|4-octylphenol,MassbankEU:ETS00011 OP (TENTATIVE)|octyl phenol|4-octylphenol,0.700348,1.91495,all anthropogenic,other consumer industrial,other other consumer industrial
48116,X48116_pos_507.831_10.099_NA,,,,,,
48120,X48120_pos_475.378_10.096_NA,,,,,,
48126,X48126_pos_641.925_10.108_NA,,,,,,
4813,X4813_pos_274.144_2.703_NA,,,,,,
48141,X48141_pos_427.284_9.825_NA,,,,,,
48142,X48142_pos_633.34_10.113_NA,,,,,,
4815,X4815_pos_207.088_2.734_NA,,,,,,
48152,X48152_pos_780.329_10.108_NA,,,,,,
48156,X48156_pos_343.263_10.118_NA,,,,,,
48168,X48168_pos_635.434_10.123_NA,,,,,,
48169,X48169_pos_466.259_10.114_NA,,,,,,
4817,X4817_pos_481.281_2.699_NA,,,,,,
48172,X48172_pos_345.242_9.985_NA,,,,,,
48173,X48173_pos_752.389_10.147_NA,,,,,,
48175,X48175_pos_752.483_10.104_NA,,,,,,
4818,X4818_pos_511.237_2.732_NA,,,,,,
48181,X48181_pos_619.912_10.125_NA,,,,,,
48182,X48182_pos_693.44_10.126_NA,,,,,,
48183,X48183_pos_690.463_10.123_NA,,,,,,
48187,X48187_pos_375.253_10.087_NA,,,,,,
4819,X4819_pos_175.092_2.725_NA,,,,,,
48190,X48190_pos_457.295_9.938_NA,,,,,,
48192,X48192_pos_471.214_10.123_NA,,,,,,
48193,X48193_pos_630.479_10.113_NA,,,,,,
482,X482_pos_214.142_0.632_NA,,,,,,
48202,X48202_pos_483.31_9.773_NA,,,,,,
48204,X48204_pos_589.314_10.134_NA,,,,,,
48205,X48205_pos_369.242_10.132_NA,,,,,,
48212,X48212_pos_608.921_10.124_NA,,,,,,
48216,X48216_pos_617.434_10.123_NA,,,,,,
48218,X48218_pos_445.295_10.068_NA,,,,,,
4822,X4822_pos_178.086_2.851_NA,,,,,,
48220,X48220_pos_510.285_10.126_NA,,,,,,
48221,X48221_pos_319.227_10.034_STEVIOL,STEVIOL,0.722365,0.57359,biological ,biological compound,biological - other
48222,X48222_pos_373.31_10.126_NA,,,,,,
48223,X48223_pos_291.195_10.133_NA,,,,,,
48229,X48229_pos_668.45_10.126_NA,,,,,,
4823,X4823_pos_371.227_2.852_NA,,,,,,
48230,X48230_pos_591.408_10.141_NA,,,,,,
48233,X48233_pos_597.899_10.142_NA,,,,,,
48234,X48234_pos_636.447_10.143_NA,,,,,,
48236,X48236_pos_714.5_10.069_NA,,,,,,
48237,X48237_pos_860.594_9.973_NA,,,,,,
48238,"X48238_pos_277.216_10.095_Spectral Match to 9,12-Octadecadiynoic Acid from NIST14","Spectral Match to 9,12-Octadecadiynoic Acid from NIST14",0.752609,4.29337,biological ,biological compound,plant metabolite
48239,X48239_pos_303.232_10.126_Spectral Match to 8-HETE from NIST14,Spectral Match to 8-HETE from NIST14,0.776256,2.71732,biological ,biological compound,biological - other
48243,X48243_pos_347.258_10.002_NA,,,,,,
48247,X48247_pos_471.31_10.111_NA,,,,,,
48248,X48248_pos_359.258_10.121_NA,,,,,,
4825,X4825_pos_393.209_2.85_NA,,,,,,
48252,X48252_pos_485.321_10.131_NA,,,,,,
48257,X48257_pos_474.306_10.132_NA,,,,,,
48263,X48263_pos_441.3_9.96_NA,,,,,,
48264,X48264_pos_413.304_10.125_NA,,,,,,
48269,X48269_pos_515.241_10.134_Telmisartan,Telmisartan,0.749576,8.52901,all anthropogenic,pharmaceutical,pharmaceutical - other
4827,X4827_pos_416.285_2.849_NA,,,,,,
48270,X48270_pos_273.221_10.162_EPIANDROSTERONE CollisionEnergy:205060,EPIANDROSTERONE CollisionEnergy:205060,0.794122,0.670173,biological ,biological compound,biological - other
48271,X48271_pos_554.311_10.13_NA,,,,,,
48277,X48277_pos_556.442_10.142_NA,,,,,,
48279,X48279_pos_337.289_10.128_NA,,,,,,
48280,X48280_pos_355.299_10.128_NA,,,,,,
48282,X48282_pos_649.414_10.153_NA,,,,,,
48283,X48283_pos_595.421_10.138_NA,,,,,,
